ccode,name,isic3rev2,isicnames,ID_elast,ID_elast_se
"MDA","REP.MOLDOVA","321","Textiles",-1.100644,.0623296
"MDA","REP.MOLDOVA","322","Wearing apparel  except footwear",-.9753541,.1358037
"MDA","REP.MOLDOVA","323","Leather products",-1.020649,.1511329
"MDA","REP.MOLDOVA","324","Footwear  except rubber or plastic",-.6697394,.506343
"MDA","REP.MOLDOVA","331","Wood products  except furniture",-.9344676,.0808189
"MDA","REP.MOLDOVA","332","Furniture  except metal",-1.000668,.0083228
"MDA","REP.MOLDOVA","341","Paper and products",-1.080192,.0556193
"MDA","REP.MOLDOVA","342","Printing and publishing",-1.073769,.156875
"MDA","REP.MOLDOVA","351","Industrial chemicals",-1.023931,.0070771
"MDA","REP.MOLDOVA","352","Other chemicals",-1.023558,.0061714
"MDA","REP.MOLDOVA","353","Petroleum refineries",-.9565189,.065552
"MDA","REP.MOLDOVA","354","Miscellaneous petroleum and coal products",-1.002195,.0049971
"MDA","REP.MOLDOVA","355","Rubber products",-1.023601,.0488708
"MDA","REP.MOLDOVA","356","Plastic products",-.9875934,.0477521
"MDA","REP.MOLDOVA","361","Pottery  china  earthenware",-.894237,.1817772
"MDA","REP.MOLDOVA","362","Glass and products",-1.009215,.0021306
"MDA","REP.MOLDOVA","369","Other non-metallic mineral products",-.9010339,.1501592
"MDA","REP.MOLDOVA","371","Iron and steel",-1.009108,.0227235
"MDA","REP.MOLDOVA","372","Non-ferrous metals",-1.009944,.0211644
"MDA","REP.MOLDOVA","381","Fabricated metal products",-.9872124,.0383023
"MDA","REP.MOLDOVA","382","Machinery  except electrical",-1.015392,.0416348
"MDA","REP.MOLDOVA","383","Machinery  electric",-1.541688,.6507913
"MDA","REP.MOLDOVA","384","Transport equipment",-1.000082,.016137
"MDA","REP.MOLDOVA","385","Professional and scientific equipment",-.9917144,.0157994
"MDA","REP.MOLDOVA","390","Other manufactured products",-1.057512,.06266
"MDG","MADAGASCAR","311","Food products",-1.07158,.0500041
"MDG","MADAGASCAR","313","Beverages",-1.803923,.477239
"MDG","MADAGASCAR","314","Tobacco",-.9850863,.5075096
"MDG","MADAGASCAR","321","Textiles",-1.694823,.5936751
"MDG","MADAGASCAR","322","Wearing apparel  except footwear",-.6797242,1.405089
"MDG","MADAGASCAR","323","Leather products",-1.111526,.8334422
"MDG","MADAGASCAR","324","Footwear  except rubber or plastic",-.0221149,1.385647
"MDG","MADAGASCAR","332","Furniture  except metal",-.9942648,.037457
"MDG","MADAGASCAR","341","Paper and products",-1.396242,.3022506
"MDG","MADAGASCAR","342","Printing and publishing",-1.195107,.3995648
"MDG","MADAGASCAR","351","Industrial chemicals",-1.01569,.012562
"MDG","MADAGASCAR","352","Other chemicals",-1.001454,.0150719
"MDG","MADAGASCAR","353","Petroleum refineries",-.8873382,.1811948
"MDG","MADAGASCAR","354","Miscellaneous petroleum and coal products",-1.015213,.0508969
"MDG","MADAGASCAR","355","Rubber products",-1.027002,.0549912
"MDG","MADAGASCAR","356","Plastic products",-.9273901,.1968938
"MDG","MADAGASCAR","361","Pottery  china  earthenware",-.8025651,.3248658
"MDG","MADAGASCAR","362","Glass and products",-1.00681,.009987
"MDG","MADAGASCAR","369","Other non-metallic mineral products",-.820803,.2729383
"MDG","MADAGASCAR","371","Iron and steel",-1.006441,.0293021
"MDG","MADAGASCAR","372","Non-ferrous metals",-1.029864,.102869
"MDG","MADAGASCAR","381","Fabricated metal products",-.9641112,.0625136
"MDG","MADAGASCAR","382","Machinery  except electrical",-.9495282,.0791434
"MDG","MADAGASCAR","383","Machinery  electric",-2.154333,1.371728
"MDG","MADAGASCAR","384","Transport equipment",-1.00679,.011106
"MDG","MADAGASCAR","385","Professional and scientific equipment",-.9573765,.026145
"MDG","MADAGASCAR","390","Other manufactured products",-1.115316,.1182852
"MDV","MALDIVES","311","Food products",-1.090003,.0087408
"MDV","MALDIVES","313","Beverages",-1.064769,.0293929
"MDV","MALDIVES","314","Tobacco",-1.009727,.0033742
"MDV","MALDIVES","321","Textiles",-1.094223,.0476533
"MDV","MALDIVES","322","Wearing apparel  except footwear",-1.004602,.0470103
"MDV","MALDIVES","323","Leather products",-1.032626,.2381699
"MDV","MALDIVES","324","Footwear  except rubber or plastic",-.8877363,.1637025
"MDV","MALDIVES","331","Wood products  except furniture",-1.012024,.0168527
"MDV","MALDIVES","332","Furniture  except metal",-1.011121,.0017855
"MDV","MALDIVES","341","Paper and products",-1.129414,.0933667
"MDV","MALDIVES","342","Printing and publishing",-1.052705,.0970201
"MDV","MALDIVES","351","Industrial chemicals",-1.016998,.0328569
"MDV","MALDIVES","352","Other chemicals",-1.023034,.0046117
"MDV","MALDIVES","353","Petroleum refineries",-.3626187,.9168694
"MDV","MALDIVES","354","Miscellaneous petroleum and coal products",-1.004549,.014409
"MDV","MALDIVES","355","Rubber products",-1.019105,.0288369
"MDV","MALDIVES","356","Plastic products",-1.005633,.0212719
"MDV","MALDIVES","361","Pottery  china  earthenware",-.9620076,.0671557
"MDV","MALDIVES","362","Glass and products",-1.0058,.00665
"MDV","MALDIVES","369","Other non-metallic mineral products",-.9966883,.0344353
"MDV","MALDIVES","371","Iron and steel",-1.015482,.0119346
"MDV","MALDIVES","372","Non-ferrous metals",-1.009703,.0206212
"MDV","MALDIVES","381","Fabricated metal products",-1.012645,.0144461
"MDV","MALDIVES","382","Machinery  except electrical",-1.040409,.0226025
"MDV","MALDIVES","383","Machinery  electric",-1.238316,.2119654
"MDV","MALDIVES","384","Transport equipment",-1.049575,.0040495
"MDV","MALDIVES","385","Professional and scientific equipment",-.9983761,.0069042
"MDV","MALDIVES","390","Other manufactured products",-1.027809,.0187063
"MEX","MEXICO","311","Food products",-1.105415,.0838682
"MEX","MEXICO","313","Beverages",-2.288443,.7175608
"MEX","MEXICO","314","Tobacco",-.9060358,3.454594
"MEX","MEXICO","321","Textiles",-1.367432,.3109986
"MEX","MEXICO","322","Wearing apparel  except footwear",-.9759065,.1246789
"MEX","MEXICO","323","Leather products",-1.031903,.2365333
"MEX","MEXICO","331","Wood products  except furniture",-.6824222,.3330899
"MEX","MEXICO","332","Furniture  except metal",-.9996114,.0127442
"MEX","MEXICO","341","Paper and products",-1.167661,.1262865
"MEX","MEXICO","342","Printing and publishing",-1.160668,.3358439
"MEX","MEXICO","351","Industrial chemicals",-1.018531,.0093299
"MEX","MEXICO","352","Other chemicals",-.9945561,.0241963
"MEX","MEXICO","353","Petroleum refineries",-.766491,.3349904
"MEX","MEXICO","354","Miscellaneous petroleum and coal products",-1.003754,.0114968
"MEX","MEXICO","355","Rubber products",-1.031176,.0636064
"MEX","MEXICO","356","Plastic products",-.9959877,.0341016
"MEX","MEXICO","361","Pottery  china  earthenware",-.8098414,.3270492
"MEX","MEXICO","362","Glass and products",-1.006121,.0078441
"MEX","MEXICO","369","Other non-metallic mineral products",-.4176922,.8739596
"MEX","MEXICO","371","Iron and steel",-1.006382,.0280804
"MEX","MEXICO","372","Non-ferrous metals",-1.009898,.0219732
"MEX","MEXICO","381","Fabricated metal products",-.9922341,.0285357
"MEX","MEXICO","382","Machinery  except electrical",-1.000431,.0387279
"MEX","MEXICO","383","Machinery  electric",-1.277385,.2864854
"MEX","MEXICO","384","Transport equipment",-1.010662,.0110091
"MEX","MEXICO","385","Professional and scientific equipment",-.9875907,.0105183
"MEX","MEXICO","390","Other manufactured products",-1.052021,.0504579
"MKD","TFYR MACEDNA","311","Food products",-1.065355,.0134105
"MKD","TFYR MACEDNA","313","Beverages",-1.378671,.2144341
"MKD","TFYR MACEDNA","314","Tobacco",-1.000202,.0295955
"MKD","TFYR MACEDNA","321","Textiles",-1.115223,.0872011
"MKD","TFYR MACEDNA","322","Wearing apparel  except footwear",-1.000938,.0672331
"MKD","TFYR MACEDNA","323","Leather products",-1.022238,.1504
"MKD","TFYR MACEDNA","324","Footwear  except rubber or plastic",-.918395,.120092
"MKD","TFYR MACEDNA","331","Wood products  except furniture",-.9541368,.0573815
"MKD","TFYR MACEDNA","332","Furniture  except metal",-1.001946,.0057232
"MKD","TFYR MACEDNA","341","Paper and products",-1.095607,.0646816
"MKD","TFYR MACEDNA","342","Printing and publishing",-1.329946,.6890414
"MKD","TFYR MACEDNA","351","Industrial chemicals",-1.030254,.0050067
"MKD","TFYR MACEDNA","352","Other chemicals",-1.018798,.0058563
"MKD","TFYR MACEDNA","353","Petroleum refineries",-.94905,.0783978
"MKD","TFYR MACEDNA","354","Miscellaneous petroleum and coal products",-1.006964,.022577
"MKD","TFYR MACEDNA","355","Rubber products",-1.022495,.0409113
"MKD","TFYR MACEDNA","356","Plastic products",-.9788657,.067362
"MKD","TFYR MACEDNA","361","Pottery  china  earthenware",-.835058,.2756333
"MKD","TFYR MACEDNA","362","Glass and products",-1.005518,.0046315
"MKD","TFYR MACEDNA","369","Other non-metallic mineral products",-.8988075,.1547247
"MKD","TFYR MACEDNA","371","Iron and steel",-1.017131,.0111516
"MKD","TFYR MACEDNA","372","Non-ferrous metals",-1.012067,.0086708
"MKD","TFYR MACEDNA","381","Fabricated metal products",-.9849665,.0362028
"MKD","TFYR MACEDNA","382","Machinery  except electrical",-1.005042,.03794
"MKD","TFYR MACEDNA","383","Machinery  electric",-1.575883,.681617
"MKD","TFYR MACEDNA","384","Transport equipment",-1.027599,.0062786
"MKD","TFYR MACEDNA","385","Professional and scientific equipment",-.9878424,.0109022
"MKD","TFYR MACEDNA","390","Other manufactured products",-1.077993,.078332
"MLI","MALI","311","Food products",-1.058101,.0173249
"MLI","MALI","313","Beverages",-2.427716,.835034
"MLI","MALI","314","Tobacco",-1.00255,.011108
"MLI","MALI","321","Textiles",-1.267251,.2167928
"MLI","MALI","322","Wearing apparel  except footwear",-.8319548,.7326239
"MLI","MALI","323","Leather products",-1.220381,1.636023
"MLI","MALI","331","Wood products  except furniture",-.7014347,.3192561
"MLI","MALI","332","Furniture  except metal",-.9914091,.0533046
"MLI","MALI","341","Paper and products",-1.26995,.2035635
"MLI","MALI","342","Printing and publishing",-1.230012,.4915844
"MLI","MALI","351","Industrial chemicals",-1.035525,.0040182
"MLI","MALI","352","Other chemicals",-1.005401,.0111397
"MLI","MALI","353","Petroleum refineries",-.7452276,.42082
"MLI","MALI","354","Miscellaneous petroleum and coal products",-1.017941,.061842
"MLI","MALI","355","Rubber products",-1.01926,.0314146
"MLI","MALI","356","Plastic products",-.9500315,.1360111
"MLI","MALI","361","Pottery  china  earthenware",-.6841469,.5427437
"MLI","MALI","362","Glass and products",-1.009353,.0148632
"MLI","MALI","369","Other non-metallic mineral products",-.9714668,.0594295
"MLI","MALI","371","Iron and steel",-1.018858,.0106121
"MLI","MALI","372","Non-ferrous metals",-1.014746,.0457829
"MLI","MALI","381","Fabricated metal products",-.979947,.044075
"MLI","MALI","382","Machinery  except electrical",-.9840352,.0487679
"MLI","MALI","383","Machinery  electric",-1.790989,.9780354
"MLI","MALI","384","Transport equipment",-1.011476,.0092803
"MLI","MALI","385","Professional and scientific equipment",-.9747594,.0348068
"MLI","MALI","390","Other manufactured products",-1.486805,.5271949
"MLT","MALTA","311","Food products",-1.066165,.0128294
"MLT","MALTA","313","Beverages",-1.13062,.0706041
"MLT","MALTA","314","Tobacco",-1.006239,.0049859
"MLT","MALTA","321","Textiles",-1.098876,.0565268
"MLT","MALTA","322","Wearing apparel  except footwear",-1.007161,.0419365
"MLT","MALTA","323","Leather products",-1.010976,.028575
"MLT","MALTA","324","Footwear  except rubber or plastic",-.9116178,.1273105
"MLT","MALTA","331","Wood products  except furniture",-.9427867,.0672433
"MLT","MALTA","332","Furniture  except metal",-1.001171,.0070197
"MLT","MALTA","341","Paper and products",-1.074804,.0465867
"MLT","MALTA","342","Printing and publishing",-1.04931,.0889752
"MLT","MALTA","351","Industrial chemicals",-1.027886,.0051464
"MLT","MALTA","352","Other chemicals",-1.027051,.0039421
"MLT","MALTA","353","Petroleum refineries",-.7415332,.387101
"MLT","MALTA","354","Miscellaneous petroleum and coal products",-1.002657,.0072618
"MLT","MALTA","355","Rubber products",-1.029482,.0614144
"MLT","MALTA","356","Plastic products",-1.006724,.0202494
"MLT","MALTA","361","Pottery  china  earthenware",-.9756994,.0453648
"MLT","MALTA","362","Glass and products",-1.005805,.0034835
"MLT","MALTA","369","Other non-metallic mineral products",-.9563532,.0791524
"MLT","MALTA","371","Iron and steel",-1.009589,.0188233
"MLT","MALTA","372","Non-ferrous metals",-1.014358,.0066551
"MLT","MALTA","381","Fabricated metal products",-1.008259,.017237
"MLT","MALTA","382","Machinery  except electrical",-1.061669,.0184899
"MLT","MALTA","383","Machinery  electric",-1.327697,.0503616
"MLT","MALTA","384","Transport equipment",-1.057987,.0062613
"MLT","MALTA","385","Professional and scientific equipment",-1.017229,.0038369
"MLT","MALTA","390","Other manufactured products",-1.027541,.0101168
"MNG","MONGOLIA","311","Food products",-1.056586,.0204815
"MNG","MONGOLIA","313","Beverages",-1.155906,.0850588
"MNG","MONGOLIA","314","Tobacco",-1.007537,.0042169
"MNG","MONGOLIA","321","Textiles",-1.094747,.0496917
"MNG","MONGOLIA","322","Wearing apparel  except footwear",-.9806261,.160392
"MNG","MONGOLIA","323","Leather products",-1.071386,.5977014
"MNG","MONGOLIA","324","Footwear  except rubber or plastic",-.8035978,.2707919
"MNG","MONGOLIA","331","Wood products  except furniture",-.7723593,.272352
"MNG","MONGOLIA","332","Furniture  except metal",-1.003394,.0039816
"MNG","MONGOLIA","341","Paper and products",-1.218415,.1607738
"MNG","MONGOLIA","342","Printing and publishing",-1.15126,.3214981
"MNG","MONGOLIA","351","Industrial chemicals",-1.014825,.0151221
"MNG","MONGOLIA","352","Other chemicals",-1.012022,.0077438
"MNG","MONGOLIA","353","Petroleum refineries",-.8924589,.1581382
"MNG","MONGOLIA","354","Miscellaneous petroleum and coal products",-1.002119,.0046615
"MNG","MONGOLIA","355","Rubber products",-1.018238,.0226629
"MNG","MONGOLIA","356","Plastic products",-.9822105,.0595735
"MNG","MONGOLIA","361","Pottery  china  earthenware",-.8691707,.2229048
"MNG","MONGOLIA","362","Glass and products",-1.005976,.0073423
"MNG","MONGOLIA","369","Other non-metallic mineral products",-.9196799,.1319924
"MNG","MONGOLIA","371","Iron and steel",-1.020761,.0086363
"MNG","MONGOLIA","372","Non-ferrous metals",-1.017278,.0556261
"MNG","MONGOLIA","381","Fabricated metal products",-.9959051,.026644
"MNG","MONGOLIA","382","Machinery  except electrical",-1.069144,.0159029
"MNG","MONGOLIA","383","Machinery  electric",-1.266015,.2753057
"MNG","MONGOLIA","384","Transport equipment",-1.060846,.004715
"MNG","MONGOLIA","385","Professional and scientific equipment",-1.000586,.0062978
"MNG","MONGOLIA","390","Other manufactured products",-1.062043,.0654598
"MUS","MAURITIUS","311","Food products",-1.063129,.0144916
"MUS","MAURITIUS","313","Beverages",-1.204914,.113526
"MUS","MAURITIUS","314","Tobacco",-.9978864,.0834877
"MUS","MAURITIUS","321","Textiles",-1.128759,.0167231
"MUS","MAURITIUS","322","Wearing apparel  except footwear",-.9746736,.1336368
"MUS","MAURITIUS","323","Leather products",-1.014399,.0917832
"MUS","MAURITIUS","324","Footwear  except rubber or plastic",-.7294197,.3762462
"MUS","MAURITIUS","331","Wood products  except furniture",-.9440074,.0660168
"MUS","MAURITIUS","332","Furniture  except metal",-.9995469,.0115147
"MUS","MAURITIUS","341","Paper and products",-1.120885,.0867843
"MUS","MAURITIUS","342","Printing and publishing",-1.066561,.1294497
"MUS","MAURITIUS","351","Industrial chemicals",-1.024835,.0059441
"MUS","MAURITIUS","352","Other chemicals",-1.012614,.0072959
"MUS","MAURITIUS","353","Petroleum refineries",-.9167013,.131243
"MUS","MAURITIUS","354","Miscellaneous petroleum and coal products",-1.003966,.0121677
"MUS","MAURITIUS","355","Rubber products",-1.025001,.0482948
"MUS","MAURITIUS","356","Plastic products",-.9929736,.0379646
"MUS","MAURITIUS","361","Pottery  china  earthenware",-.9457691,.0926898
"MUS","MAURITIUS","362","Glass and products",-1.005529,.0045303
"MUS","MAURITIUS","369","Other non-metallic mineral products",-.980372,.0482711
"MUS","MAURITIUS","371","Iron and steel",-1.012909,.0143301
"MUS","MAURITIUS","372","Non-ferrous metals",-1.009737,.0143264
"MUS","MAURITIUS","381","Fabricated metal products",-.9963015,.0254738
"MUS","MAURITIUS","382","Machinery  except electrical",-1.02978,.0262381
"MUS","MAURITIUS","383","Machinery  electric",-1.437776,.4926718
"MUS","MAURITIUS","384","Transport equipment",-1.040496,.0069539
"MUS","MAURITIUS","385","Professional and scientific equipment",-1.000834,.0054781
"MUS","MAURITIUS","390","Other manufactured products",-1.027187,.0107283
"MWI","MALAWI","311","Food products",-1.064175,.043159
"MWI","MALAWI","313","Beverages",-1.500019,.334891
"MWI","MALAWI","314","Tobacco",-.9954445,.1890527
"MWI","MALAWI","321","Textiles",-1.147453,.1086227
"MWI","MALAWI","322","Wearing apparel  except footwear",-.9397631,.3002945
"MWI","MALAWI","323","Leather products",-1.048611,.3827016
"MWI","MALAWI","324","Footwear  except rubber or plastic",-.7414479,.3673916
"MWI","MALAWI","331","Wood products  except furniture",-.1884171,.9585552
"MWI","MALAWI","332","Furniture  except metal",-.9963851,.0279761
"MWI","MALAWI","341","Paper and products",-1.09621,.066767
"MWI","MALAWI","342","Printing and publishing",-1.079367,.1589209
"MWI","MALAWI","351","Industrial chemicals",-1.047541,.0030628
"MWI","MALAWI","352","Other chemicals",-1.014873,.0088008
"MWI","MALAWI","353","Petroleum refineries",-.9274441,.1121085
