ccode,year,isic,imp_tv,imp_q,imp_uv,exp_tv,exp_q,exp_uv,mir_imp_tv,mir_imp_q,mir_imp_uv,mir_exp_tv,mir_exp_q,mir_exp_uv,ntb_core_s,ntb_core_w,ave_core_sim,ave_core_wgt,tar_savg_ahs,tar_iwahs,tar_savg_mfn,tar_iwmfn,tar_hs_lines,name,isicnames,ID_elast,ID_elast_se,ccode_isic,ccode_year,ind_prod_index,n_establ,n_employees,n_female_emp,wage_bill,output,gdp_c2000,gdp_current,gdp_pcppp_c2000,gdp_pcppp_current,pop,tau_imput,tau,tauhat,inv_imp_pen,inv_imp_pen_elast,alpha,X,Y,X2,Y2,net_imp_tv
ARG,1999,372,272951.7,1115e5,2.324776,375101.8,1822e5,2.057655,256578.4,1103e5,2.193496,254027.3,1534e5,1.653703,1.1015625,1.1085969,1.0113764,1.0154555,1.1202,1.0682,1.1132,1.1206,214,ARGENTINA,Non-ferrous metals,-1.024286,0.082843,ARG-372,ARG-1999,104.0,123.04593274517654,3905.0,2349.6888856216697,87043.52,745372.7,287e9,284e9,12410.04,12145.29,36648054.0,0,1.0836555,0.07719750418836992,2.7307860694767605,2.6660386547085095,1.0655408879281831e-4,0.07907232277508866,0.2159295975153821,-0.07908074915225563,-0.21595260814876582,-102150.09999999998
ARG,1999,381,886110.7,2153e5,4.115813,141976.0,35568550.0,3.991616,682742.7,2376e5,3.385259,132353.6,32090328.0,4.227841,1.225,1.3523944,1.1317676,1.171169,1.1785,1.143,1.1839,1.1903000000000001,299,ARGENTINA,Fabricated metal products,-0.9193153,0.1267337,ARG-381,ARG-1999,97.0,803.155017945508,45758.0,2749.813997369903,550275.1,2949475.0,287e9,284e9,12410.04,12145.29,36648054.0,0,1.314169,0.23906286025617704,3.3285626728127764,3.6206975700423745,0.0012485792560772804,0.2197741450952655,0.7315320158134399,-0.2200488935791111,-0.7324465333611802,744134.7
ARG,1999,382,4599093.0,4251e5,10.81776,758372.4,25e7,3.033185,4166132.0,3028e5,9.426218,696054.6,2047e5,2.932627,1.1769384,1.2384874,1.0589554,1.0479979,1.1360999999999999,1.106,1.1413,1.1275,1113,ARGENTINA,Machinery  except electrical,-0.943125,0.0833727,ARG-382,ARG-1999,112.0,880.1904651917854,44717.0,1851.6583164948054,566283.1,3187594.0,287e9,284e9,12410.04,12145.29,36648054.0,0,1.1539979,0.13344729656787072,0.6930918770287967,0.7348886701431907,0.001220173927925341,0.12585748157557305,0.08723079814333112,-0.12601123720183235,-0.08733736491893893,3840720.6
ARG,1999,383,3146267.0,2081e5,15.11662,236176.2,22489895.0,10.50139,2582928.0,3729e5,12.37134,194898.5,26467076.0,10.94411,1.0611354,1.0216586,1.1015691,1.081432,1.1575,1.1285,1.1655,1.1466,607,ARGENTINA,Machinery  electric,-2.004427,1.210912,ARG-383,ARG-1999,139.0,165.05568684577693,27235.0,30936.644088330955,446223.1,2585293.0,287e9,284e9,12410.04,12145.29,36648054.0,0,1.209932,0.1735072714830255,0.8217017182584949,0.40994344930421256,7.43149963706122e-4,0.3477826596569063,0.28577360902058924,-0.3480413065412307,-0.28598613960986086,2910090.8
ARG,1999,384,4034870.0,4909e5,8.218637,1907385.0,2826e5,6.7486,3684035.0,4515e5,6.40406,1875446.0,2061e5,8.877738,1.328,1.5415066,1.148157,1.0646438,1.1714,1.1453,1.1562999999999999,1.1846,211,ARGENTINA,Transport equipment,-0.999969,0.01271,ARG-384,ARG-1999,136.0,275.36819552197636,53151.0,63695.11048710547,886443.2,6171086.0,287e9,284e9,12410.04,12145.29,36648054.0,0,1.2099438,0.1735153318691331,1.52943861884026,1.5294860329072801,0.0014503089304550795,0.17350995289384522,0.2653728227090012,-0.17376196141826344,-0.2657582542785234,2127485.0
ARG,1999,385,651854.1,18326180.0,30.46945,70192.04,1885700.0,35.03394,638896.2,1201e5,31.45538,67182.65,2067886.0,32.19227,1.1315789,1.2924136,1.1513503,1.1102624,1.1568,1.1337,1.1695,1.1492,423,ARGENTINA,Professional and scientific equipment,-0.9527555,0.0294152,ARG-385,ARG-1999,106.0,219.06839895057232,6517.0,86.3176922881781,86043.02,413206.6,287e9,284e9,12410.04,12145.29,36648054.0,0,1.2439624,0.19611718167687384,0.6338943024213547,0.6653273609245548,1.778266316678097e-4,0.1868517234871408,0.11844424291610897,-0.186884956609484,-0.11846530920301401,581662.0599999999
ARG,1999,390,506641.1,70584212.0,7.034788,48036.43,4234936.0,10.5709,415378.0,4395e5,5.854541,48787.75,7968848.0,9.697043,1.1707317,1.0588282,1.0793122,1.1107303,1.1985999999999999,1.2053,1.2045,1.2179,199,ARGENTINA,Other manufactured products,-1.105323,0.1061009,ARG-390,ARG-1999,168.0,160.75236205615727,4848.0,993.6397252008239,48024.01,233116.6,287e9,284e9,12410.04,12145.29,36648054.0,0,1.3160303,0.24013907582522986,0.46012177061829374,0.41627811112072555,1.3228533225802385e-4,0.26543124370837057,0.12213069383251131,-0.2654663610141407,-0.1221468520694216,458604.67
ARG,2001,311,804786.4,5794e5,1.22546,5719975.0,2292e7,0.2459317,731222.5,5961e5,1.092127,5933768.0,1955e7,0.2814062,1.2386364,1.2001815,1.1679699000000001,1.1467067,1.1320999999999999,1.0763,1.1389,1.1606,444,ARGENTINA,Food products,-1.29244,0.2480963,ARG-311,ARG-2001,130.0,5981.615118972223,195818.00282117192,16904.102573080145,9763683.3652157,19749842.695825927,272e9,269e9,11560.37,11835.62,37471535.0,0,1.2230067,0.18234299125262354,24.540477691752653,18.987711376739078,0.005225780124064091,0.2356673756145408,5.783389973942532,-0.2369053910986276,-5.813771465311808,-4915188.6
ARG,2001,313,55267.16,48606992.0,1.137021,248548.8,3985e5,0.6237826,55203.82,34716296.0,1.152174,250949.8,334e6,0.7169024,1.2105263,1.1413435,1.1743132,1.1543352,1.1925,1.1859,1.212,1.2123,28,ARGENTINA,Beverages,-4.033691,1.738258,ARG-313,ARG-2001,130.0,2155.768750045831,163872.74607941354,9024.631019293192,1764290.724143567,48378350.25355089,272e9,269e9,11560.37,11835.62,37471535.0,0,1.3402352,0.25386230715325186,875.3543741627195,217.0107661104233,0.0043732594909552955,1.0240021036033078,896.3647205409818,-1.0285000009941028,-900.3019746965492,-193281.63999999998
ARG,2001,314,14793.17,3013062.0,4.909682,7733.432,3202487.0,2.414821,15250.74,10548606.0,4.453129,8072.654,6511363.0,2.668053,1.0,1.0,1.0,1.0,1.1774,1.0624,1.2083,1.1945999999999999,7,ARGENTINA,Tobacco,-0.9424019,2.27102,ARG-314,ARG-2001,106.0,972.7681977582125,7336.366983542361,289.7503221597196,201116.45483234356,706217.4303594531,272e9,269e9,11560.37,11835.62,37471535.0,0,1.0624,0.05873493975903615,47.739425042736144,50.65718250646157,1.9578506681251144e-4,0.055351918825301265,2.6424687797320856,-0.055362758026580375,-2.6429862369690724,7059.738
ARG,2001,321,465694.7,1178e5,3.951766,290908.6,1003e5,2.901228,424117.8,1721e5,3.566197,294252.4,97947163.0,2.705531,1.1182573,1.0564239,1.0946044,1.0970154,1.07,1.0443,1.0835,1.0679,666,ARGENTINA,Textiles,-2.077686,0.8916217,ARG-321,ARG-2001,49.0,70.70742243302901,10141.695790938445,106.50527475768989,190271.85582243942,4166186.666681452,272e9,269e9,11560.37,11835.62,37471535.0,0,1.1413154,0.1238180085890369,8.946175824379045,4.305836312310448,2.706506629882775e-4,0.25725494299332174,2.3014479517088646,-0.2573245880636843,-2.302071008753629,174786.10000000003
ARG,2001,322,215365.7,18281749.0,11.77609,74295.66,4206851.0,17.66064,195228.4,3073e5,12.47045,47743.73,3578487.0,8.053293,1.3455285,1.461348,1.0433132,1.0588,1.0983,1.0706,1.1201,1.1082,264,ARGENTINA,Wearing apparel  except footwear,-0.8469594,0.6657095,ARG-322,ARG-2001,73.0,190.28893892081234,28752.917795869154,6061.915492086107,113642.933824298,464140.5339990875,272e9,269e9,11560.37,11835.62,37471535.0,0,1.1294,0.11457411014698067,2.1551274599394774,2.54454636189111,7.673269268491177e-4,0.0970396195856207,0.2091327488710519,-0.09711413787859265,-0.20929334529050356,141070.04
ARG,2001,323,86877.26,17308773.0,5.019262,847920.3,1163e5,7.293569,73772.66,31608715.0,6.293216,878410.2,1125e5,5.082835,1.2195122,1.1801292,1.0197086,1.0357603,1.1791,1.1612,1.1683,1.1917,73,ARGENTINA,Leather products,-1.09888,0.7531547,ARG-323,ARG-2001,120.0,5481.234122380378,282096.0904287484,28032.370976929735,4476293.443417988,13630690.274879502,272e9,269e9,11560.37,11835.62,37471535.0,0,1.1969603,0.16455040321721612,156.89595038885324,142.77805619253533,0.007528276875466895,0.1808211470873345,28.370105722669965,-0.1821927445127275,-28.585303804277906,-761043.04
ARG,2001,324,92829.59,6270895.0,14.80324,4262.199,242027.0,17.61043,91302.68,6963666.0,14.27117,4645.59,338151.0,15.87355,1.5,1.2870548,1.191427,1.1814315,1.0572,1.0154,1.0617,1.0684,17,ARGENTINA,Footwear  except rubber or plastic,-0.1407983,1.242902,ARG-324,ARG-2001,120.0,3394.137230635517,52542.85877404347,667.0044953587213,324207.6148842535,3658278.9832014004,272e9,269e9,11560.37,11835.62,37471535.0,0,1.1968315,0.16446049422997308,39.4085440127593,279.89360676058806,0.001402207269439148,0.02315575800474002,0.9125347084786005,-0.023188272769382984,-0.9138160680120972,88567.391
ARG,2001,331,111563.3,1557e5,0.7165744,51333.49,1215e5,0.4224107,103006.5,1447e5,0.6439195,55608.94,1191e5,0.3628409,1.4565217,1.4797585,1.2883815,1.2334828,1.115,1.0619,1.1194,1.1153,74,ARGENTINA,Wood products  except furniture,-0.300687,0.7648716,ARG-331,ARG-2001,106.0,278.68185043205995,7805.583499238326,309.4150778794849,129929.3501699971,2702237.485132991,272e9,269e9,11560.37,11835.62,37471535.0,0,1.2953828,0.22802742170113732,24.221562871777643,80.55407407629077,2.08307012222433e-4,0.06856488134904988,1.660748584391986,-0.06857916687040135,-1.6610946020455566,60229.810000000005
ARG,2001,332,132676.0,81297417.0,1.631983,215576.3,10856585.0,19.85673,112199.3,73095032.0,1.339344,271350.5,10629777.0,4.078786,1.0434783,1.0298431,1.062024,1.0343615,1.1809,1.0823,1.205,1.205,28,ARGENTINA,Furniture  except metal,-0.9941363,0.0380379,ARG-332,ARG-2001,117.0,2371.9925781637676,31698.979373848477,20114.755495235633,383005.605215771,2310422.2904399033,272e9,269e9,11560.37,11835.62,37471535.0,0,1.1166615,0.10447346845933166,17.41401828846139,17.516731144875596,8.459482477525534e-4,0.10386086738232671,1.8086350440513002,-0.10394880268981808,-1.8101663511041566,-82900.29999999999
ARG,2001,341,674716.7,8054e5,0.837784,283416.5,4289e5,0.6607368,593082.0,8026e5,0.7436323,291806.4,3585e5,0.6542799,1.0869565,1.158148,1.0242151,1.0214347,1.1346,1.0758,1.1373,1.1449,155,ARGENTINA,Paper and products,-1.367288,0.287459,ARG-341,ARG-2001,142.0,102.98870505959071,9770.839439705878,3966.838031191999,43220.789999504974,486985.2036978176,272e9,269e9,11560.37,11835.62,37471535.0,0,1.0972347,0.08861795931171335,0.7217624874229697,0.5278789014625811,2.607536477944092e-4,0.12116627235139392,0.08745327012411107,-0.12119787513944145,-0.08747607983102176,391300.19999999995
ARG,2001,342,221197.0,48180393.0,4.591016,95554.63,19613850.0,4.871794,194500.9,69702681.0,3.78654,82187.08,17459466.0,4.206172,1.1851852,1.0874826,1.1935112,1.0641706,1.1178,1.0344,1.1189,1.0433,31,ARGENTINA,Printing and publishing,-1.422103,0.8637366,ARG-342,ARG-2001,153.0,125.90991007289857,13682.63902593403,108.57965215728292,325679.70258634904,1329672.354903295,272e9,269e9,11560.37,11835.62,37471535.0,0,1.0985706,0.08972623152303544,6.011258538331419,4.22702050296738,3.651475453550016e-4,0.12759994302760333,0.7670362470152832,-0.12764655285305057,-0.767316430726473,125642.37
ARG,2001,351,2721876.0,3834e6,0.707678,1298069.0,1899e6,0.681177,2235709.0,4839e6,0.7559524,1373691.0,1665e6,0.7438309,1.303125,1.2968641,1.096661,1.1335649,1.1011,1.0871,1.1058,1.1153,2266,ARGENTINA,Industrial chemicals,-1.015213,0.0136077,ARG-351,ARG-2001,127.0,148.7498958903609,166815.33186567738,69662.55429737912,2737799.246597645,29297522.717407964,272e9,269e9,11560.37,11835.62,37471535.0,0,1.2206649,0.18077434683343482,10.76372425393661,10.602429494043724,0.004451788053670002,0.18352446697181188,1.97540675633528,-0.18434513243011644,-1.9842401730332007,1423807.0
ARG,2001,352,1348282.0,2371e5,5.683103,746804.3,1748e5,4.156837,1250299.0,2874e5,4.791772,740185.2,1473e5,4.290207,1.198895,1.1855444,1.057978,1.0565506,1.1244,1.1019,1.124,1.1322,797,ARGENTINA,Other chemicals,-0.9926235,0.026975,ARG-352,ARG-2001,127.0,606.9774783800491,6333.87569633208,842.925373434338,32193.98683943289,53993.147403798066,272e9,269e9,11560.37,11835.62,37471535.0,0,1.1584506,0.136778037837781,0.040045886100829105,0.040343479779422015,1.6903165819953948e-4,0.13576909464167058,0.005436993700033027,-0.13579204779668,-0.0054379128794641894,601477.7
ARG,2001,353,316406.4,9564e5,0.3308275,1393830.0,665e7,0.2095987,192625.8,5666e5,0.2856624,1572824.0,6031e6,0.2340441,1.0,1.0,1.0,1.0,1.0708,1.0199,1.0395,1.0212,46,ARGENTINA,Petroleum refineries,-0.4936153,0.7177934,ARG-353,ARG-2001,102.0,2523.916908450614,376727.7209174757,610586.1597015654,16587874.16621241,152224951.9139631,272e9,269e9,11560.37,11835.62,37471535.0,0,1.0199,0.01951171683498385,481.1057927841001,974.6573754583785,0.01005370398937422,0.009631281959015614,4.633665542419408,-0.009729095404294764,-4.680724157555377,-1077423.6
ARG,2001,354,42158.73,9019488.0,4.674183,14686.36,22210058.0,0.6612481,30506.9,7935023.0,3.842452,10098.36,22326034.0,0.4438306,1.1428571,1.1627676,1.1263186,1.1843681,1.0825,1.0802,1.076,1.0854,14,ARGENTINA,Miscellaneous petroleum and coal products,-1.008093,0.0258879,ARG-354,ARG-2001,102.0,861.1227574853643,43745.52254111844,727.6256106346639,435073.34406988363,1217995.2465182832,272e9,269e9,11560.37,11835.62,37471535.0,0,1.2645681,0.20921617428116365,28.89070060977366,28.658765222825338,0.0011674334275635742,0.2109093607796211,6.093319198082773,-0.2111558712020887,-6.100441056895472,27472.370000000003
ARG,2001,355,296051.6,93178768.0,3.177243,124232.6,45325711.0,2.740886,239122.3,75685047.0,2.716565,134596.3,39904160.0,2.927223,1.1,1.4740208,1.0547647,1.1219271,1.1539,1.0989,1.1649,1.1677,81,ARGENTINA,Rubber products,-1.073844,0.1657749,ARG-355,ARG-2001,178.0,122.42744782753643,8026.056360164011,512.9810946257,133330.27824302827,528493.2855112983,272e9,269e9,11560.37,11835.62,37471535.0,0,1.2208271,0.18088318976536477,1.7851390957228348,1.6623821483593844,2.1419075466654918e-4,0.19424032803039837,0.34674600353309215,-0.1942819414260505,-0.3468202892325765,171818.99999999997
ARG,2001,356,310637.2,73833135.0,4.207287,87167.94,29733628.0,2.931628,255027.1,82407640.0,3.72203,83995.43,29622794.0,2.250119,1.0980392,1.0615375,1.2102692,1.2101127,1.1662,1.1091,1.1539,1.1541000000000001,68,ARGENTINA,Plastic products,-0.9255369,0.20035240000000001,ARG-356,ARG-2001,178.0,807.4863218285822,41703.72253081184,5542.686036968271,410943.19392461365,4792897.295130048,272e9,269e9,11560.37,11835.62,37471535.0,0,1.3192127,0.24197212473773183,15.42924445343329,16.67058812396706,0.0011129440662308561,0.2239541302161737,3.4554430214613747,-0.22420365634513023,-3.459293021102564,223469.26
ARG,2001,361,31631.0,21404279.0,1.477788,4427.525,2401407.0,1.843721,26167.21,18485491.0,1.317294,4143.287,2041427.0,1.844554,1.1428571,1.0387517,1.163744,1.1948978000000001,1.1785999999999999,1.1309,1.1884000000000001,1.1823000000000001,21,ARGENTINA,Pottery  china  earthenware,-0.4263721,0.9534955,ARG-361,ARG-2001,85.0,320.44030965993113,68084.00726086792,1156.354649470319,633437.6994733363,5289037.896813795,272e9,269e9,11560.37,11835.62,37471535.0,0,1.3257978000000001,0.24573717047954077,167.21058129094226,392.1705507723002,0.0018169527151974938,0.10477547342541982,17.51956781649812,-0.10496619203303817,-17.551457985740985,27203.475
ARG,2001,362,86926.48,97691027.0,0.8898103,29711.29,66174659.0,0.4489829,72802.85,93962138.0,0.711302,36726.77,99747391.0,0.4562595,1.1166667,1.1556813,1.0896084,1.1280161,1.1511,1.1043,1.1497,1.1553,82,ARGENTINA,Glass and products,-1.018483,0.0318191,ARG-362,ARG-2001,85.0,1036.1426072517893,16786.514840116793,3458.713612060726,300249.06656370277,554543.911712364,272e9,269e9,11560.37,11835.62,37471535.0,0,1.2323161,0.18851989355653148,6.379458960173746,6.263687229117959,4.479804427578639e-4,0.1920043067491369,1.22488359508273,-0.19209035947342326,-1.2254325649057258,57215.189999999995
ARG,2001,369,117264.8,3781e5,0.3099368,57577.49,239e6,0.2409275,106865.2,3678e5,0.2631848,64504.83,88589049.0,0.3537168,1.0779220999999999,1.0677659,1.0103989,1.0131942,1.1013,1.0583,1.1158,1.1188,128,ARGENTINA,Other non-metallic mineral products,-0.0435949,1.415587,ARG-369,ARG-2001,85.0,7.529243562242474,4653.306613532219,89.86778462393931,389769.7991051684,2080022.5263027716,272e9,269e9,11560.37,11835.62,37471535.0,0,1.0714942,0.06672383294281953,17.73782521526299,406.8784471409039,1.2418243911097368e-4,0.0029088188247589253,0.05159611989644052,-0.0029091800938387887,-0.05160252802423482,59687.310000000005
ARG,2001,371,474958.4,9043e5,0.5252172,639109.3,1741e6,0.3671602,403720.4,8363e5,0.4826066,723757.1,1579e6,0.4298504,1.0638298,1.1607124,1.0486305,1.0720599,1.1331,1.0773,1.1416,1.1508,280,ARGENTINA,Iron and steel,-1.001769,0.0879277,ARG-371,ARG-2001,102.0,307.3023259832649,5259.247241123336,1224.4613594988027,93262.46496395797,181617.68912474482,272e9,269e9,11560.37,11835.62,37471535.0,0,1.1493598999999999,0.12995050549440598,0.38238651874510443,0.3817112715058107,1.4035313047953163e-4,0.1301803879386256,0.049779225352738224,-0.1301986617283834,-0.049786213003587994,-164150.90000000002
ARG,2001,372,265961.2,95152288.0,2.520257,474574.4,2525e5,1.869575,256552.7,1058e5,2.188663,383031.8,2131e5,1.58269,1.0944882,1.1086116,1.0113764,1.0154555,1.1116,1.0628,1.1065,1.1035,213,ARGENTINA,Non-ferrous metals,-1.024286,0.082843,ARG-372,ARG-2001,102.0,1439.679349823649,21081.646199673156,1947.6951731652396,212825.52365349617,702239.7577337514,272e9,269e9,11560.37,11835.62,37471535.0,0,1.0782555,0.07257602673948803,2.6403842279766803,2.577780256663354,5.626042861514255e-4,0.07433860812488326,0.19628248842268084,-0.0743804548876089,-0.1963929799549735,-208613.2
ARG,2001,381,621633.5,156e6,3.98417,161253.9,46244175.0,3.487009,475752.4,1829e5,2.89284,167761.3,1709e5,0.9014048,1.2058824,1.3184955,1.1317676,1.171169,1.1716,1.1283,1.1774,1.187,299,ARGENTINA,Fabricated metal products,-0.9193153,0.1267337,ARG-381,ARG-2001,82.0,452.0115031482057,3641.480080113013,2254.0117164598228,10270.580345996514,96364.8336113741,272e9,269e9,11560.37,11835.62,37471535.0,0,1.299469,0.23045490119425702,0.15501872664741218,0.16862411258402007,9.717990149357407e-5,0.21186071662786876,0.03284237851826044,-0.21188130723243392,-0.03284557044756103,460379.6
ARG,2001,382,3413709.0,3491e5,9.779899,1018301.0,4529e5,2.248244,3100721.0,2531e5,8.144156,820616.8,2744e5,2.985154,1.1434343,1.0937754,1.0589554,1.0479979,1.1294,1.0943,1.1366,1.1201,1126,ARGENTINA,Machinery  except electrical,-0.943125,0.0833727,ARG-382,ARG-2001,86.0,1691.9718944752763,201145.0220436833,96815.09814941192,3491676.280602481,19028712.350234523,272e9,269e9,11560.37,11835.62,37471535.0,0,1.1422979,0.1245716200651336,5.574204582240174,5.9103560845488925,0.005367941880248122,0.11748660917392909,0.654894395209176,-0.11812067408728541,-0.6584288027546445,2395408.0
ARG,2001,383,2425005.0,2017e5,12.02097,279219.1,31046710.0,8.993518,1911163.0,414e6,9.345355,243732.9,77539148.0,5.99963,1.2236842000000001,1.2970502,1.1015691,1.081432,1.1480000000000001,1.1099,1.1579,1.1372,616,ARGENTINA,Machinery  electric,-2.004427,1.210912,ARG-383,ARG-2001,102.0,2222.947190177384,10883.671846463147,1246.6248021401598,327332.960367686,721169.8527374293,272e9,269e9,11560.37,11835.62,37471535.0,0,1.191332,0.16060342540954162,0.29738901682158564,0.1483661000483358,2.9045172145905277e-4,0.3219178421833714,0.09573483058423918,-0.32201137094039034,-0.0957626450093336,2145785.9
ARG,2001,384,2300807.0,3754e5,6.128808,2262239.0,2912e5,7.769613,2254242.0,3194e5,5.944265,2028074.0,2564e5,7.808811,1.2416667000000001,1.1291179,1.148157,1.0646438,1.177,1.1153,1.1674,1.2222,216,ARGENTINA,Transport equipment,-0.999969,0.01271,ARG-384,ARG-2001,90.0,121.89631257452918,900.2399586925203,53.92348203766994,16755.60246351947,150506.14939418642,272e9,269e9,11560.37,11835.62,37471535.0,0,1.1799438,0.15250200899398766,0.06541450429965939,0.06541653221215797,2.4024635198225008e-5,0.15249728143170888,0.00997553407190089,-0.15250094521128493,-0.00997577373622572,38568.0
ARG,2001,385,540195.9,16404342.0,28.01089,132714.5,3883822.0,32.38671,533819.0,80683803.0,29.22406,119079.2,11729272.0,35.85534,1.2380952,1.3047619,1.1513503,1.1102624,1.1482,1.1231,1.1643,1.1400000000000001,426,ARGENTINA,Professional and scientific equipment,-0.9527555,0.0294152,ARG-385,ARG-2001,80.0,179.34537381539994,8469.409522607251,876.8624334615096,18254.99325464511,2076450.9506542336,272e9,269e9,11560.37,11835.62,37471535.0,0,1.2333624,0.1892082975774193,3.8438850621676943,4.03449265017908,2.260224867384603e-4,0.1802692461625229,0.6929342624923528,-0.18031000027716937,-0.6930909166248641,407481.4
ARG,2001,390,388994.2,60966202.0,6.262416,48475.59,2754069.0,16.04955,313244.6,4059e5,4.584547,40439.25,4677109.0,6.361223,1.1288344,1.0891521,1.0793122,1.1107303,1.1794,1.1671,1.1907,1.1824,199,ARGENTINA,Other manufactured products,-1.105323,0.1061009,ARG-390,ARG-2001,117.0,716.736990932012,14432.377104536698,1799.1489998378524,393831.59794202854,777669.566000423,272e9,269e9,11560.37,11835.62,37471535.0,0,1.2778303,0.21742347164564807,1.999180363101617,1.808684305946422,3.851557483443552e-4,0.24032316394978273,0.4804493501668561,-0.24041576146230242,-0.4806344692955575,340518.61
AUS,1999,311,2004115.0,1319e6,1.138074,6084391.0,5989e6,1.024264,1740717.0,1441e6,1.050469,6821604.0,8422e6,0.7945339,1.0222222,1.0116614,1.440172,1.4910843,1.0272000000000001,1.0209,1.0176,1.023,343,AUSTRALIA,Food products,-1.191369,0.1597295,AUS-311,AUS-1999,168.06951544113298,2858.0,150831.0,39590.407063452585,3453015.0,257e5,381e9,404e9,25353.44,24812.56,18906936.0,0,1.5119843,0.3386174710941112,12.823615411291268,10.763764552620783,0.007977548556783606,0.40341835791992015,5.173281871819705,-0.4066625279831299,-5.214883861039131,-4080276.0
AUS,1999,313,319339.3,57074552.0,5.47498,968044.1,9316e5,1.039104,329073.6,1511e5,2.119578,1025880.0,6643e5,1.505317,1.05,1.0389683,1.4078492,1.3067502,1.0293,1.0362,1.03,1.0363,28,AUSTRALIA,Beverages,-1.952486,0.5436035,AUS-313,AUS-1999,98.21680370323422,476.0,17733.0,896.294117999375,449691.9,5656957.0,381e9,404e9,25353.44,24812.56,18906936.0,0,1.3429502,0.2553707501588666,17.714565667301205,9.072825959981893,9.37909770255741e-4,0.49860781449468494,8.832620872095633,-0.4990759026598887,-8.840912850636222,-648704.8
AUS,1999,314,53815.39,2192902.0,24.54072,33904.09,3289446.0,10.30693,53293.72,64025780.0,13.09174,24603.92,7954185.0,6.290787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,AUSTRALIA,Tobacco,-0.9917864,0.2677609,AUS-314,AUS-1999,61.47609522948028,5.0,1654.0,41.282224095081155,47098.29,644536.9,381e9,404e9,25353.44,24812.56,18906936.0,0,1.0,0.0,11.976813695859121,12.076001138812876,8.748112332955483e-5,-0.0,-0.0,-0.0,-0.0,19911.300000000003
AUS,1999,321,1548138.0,156e7,3.298805,1061549.0,6943e5,1.525654,1463701.0,5818e5,4.746142,1058994.0,6629e5,1.556346,1.0018975,1.0029662,1.0049101,1.0001255,1.1126,1.111,1.1044,1.1097,718,AUSTRALIA,Textiles,-1.481202,0.3984574,AUS-321,AUS-1999,108.71626184961761,1414.0,21448.0,3741.331669107891,412916.5,2053615.0,381e9,404e9,25353.44,24812.56,18906936.0,0,1.1111255,0.1000116548490697,1.3265064225540617,0.8955607827656604,0.0011343985085684957,0.14813746318575174,0.19650529633676556,-0.14830570095172355,-0.19672846481384332,486589.0
AUS,1999,322,1198178.0,1178e6,4.958763,166621.4,10839337.0,15.37192,1165718.0,1704e6,16.54917,259252.0,19357206.0,24.83303,1.0077821,1.003836,1.0050493,1.0029213,1.233,1.2447,1.2298,1.2449,304,AUSTRALIA,Wearing apparel  except footwear,-0.9542533,0.2111638,AUS-322,AUS-1999,96.28184162458554,3128.0,28428.0,26466.281768127352,449046.8,2138134.0,381e9,404e9,25353.44,24812.56,18906936.0,0,1.2476212999999998,0.19847472947119438,1.7844877806135648,1.8700357448211757,0.0015035751958963632,0.18939516556449448,0.3379733586571234,-0.1896803642553374,-0.3384822922359796,1031556.6
AUS,1999,323,386002.2,23587605.0,16.826336953688482,293730.8,80822027.0,3.634291,353653.0,1031e5,13.89602,307034.7,96102588.0,2.903094,1.1521739,1.0115943,1.0388777,1.0056501,1.0529,1.0481,1.048,1.0522,61,AUSTRALIA,Leather products,-1.029311,0.2104944,AUS-323,AUS-1999,175.9890212861921,188.0,2980.0,936.2272424503816,61937.48,429046.1,381e9,404e9,25353.44,24812.56,18906936.0,0,1.0537501,0.05100839373585827,1.1115120587395615,1.0798602742412753,1.576141157932729e-4,0.05250350076465005,0.05835827422595032,-0.05251177736200766,-0.05836747376371863,92271.40000000002
AUS,1999,324,373145.2,40901242.0,15.859233632899748,28071.73,1550909.0,18.10018,316590.3,39446522.0,23.09097,24579.65,2718624.0,6.432864,1.0,1.0,1.0,1.0,1.1491,1.1614,1.138,1.1614,18,AUSTRALIA,Footwear  except rubber or plastic,-0.6319668,0.520008,AUS-324,AUS-1999,101.75291273226945,191.0,6017.0,543.2368360905759,89680.31,372270.1,381e9,404e9,25353.44,24812.56,18906936.0,0,1.1614,0.13897020836920956,0.9976548003297375,1.5786506511572087,3.182429982309138e-4,0.08782455787842261,0.08761859175424519,-0.0878525163266205,-0.08764648463429958,345073.47000000003
AUS,1999,331,600659.7,117e7,0.5961334,95060.4,1391e5,0.6833483,565309.3,7372e5,0.8212251,100089.6,1064e6,0.3116172,1.0,1.0,1.0,1.0,1.0407,1.0346,1.0462,1.0392,67,AUSTRALIA,Wood products  except furniture,-0.7477047,0.2690091,AUS-331,AUS-1999,140.13479942001064,3960.0,43953.0,9419.603716655023,834220.5,4189168.0,381e9,404e9,25353.44,24812.56,18906936.0,0,1.0346,0.03344287647399958,6.974278447513626,9.327584068300796,0.002324702426665008,0.02500539592112891,0.1743945938442745,-0.02506366147578278,-0.1748009540463294,505599.29999999993
